nodes,edge_prob,runtime
8,0.2,0.0003294000052846968
8,0.2,0.00045759999193251133
8,0.2,0.0005028000014135614
8,0.2,0.00045009999303147197
8,0.2,0.0008532999927410856
8,0.2,0.0007230000046547502
8,0.2,0.00023249999503605068
8,0.2,0.0004820000031031668
8,0.2,8.81000014487654e-05
8,0.2,0.0004225999873597175
8,0.4,0.0007743999885860831
8,0.4,0.001035499997669831
8,0.4,0.0008393000025535002
8,0.4,0.0007898000039858744
8,0.4,0.0007798999868100509
8,0.4,0.001095500003430061
8,0.4,0.000970299995969981
8,0.4,0.0009320999961346388
8,0.4,0.0007770999945932999
8,0.4,0.0009273999894503504
8,0.6,0.002908099995693192
8,0.6,0.0030350999877555296
8,0.6,0.0011512000055518001
8,0.6,0.00113489999785088
8,0.6,0.0012838999973610044
8,0.6,0.001263199999812059
8,0.6,0.001088100005290471
8,0.6,0.0010674000077415258
8,0.6,0.001143200002843514
8,0.6,0.0010700999991968274
8,0.8,0.0013223999994806945
8,0.8,0.0012120999890612438
8,0.8,0.0014426999987335876
8,0.8,0.0013842000043950975
8,0.8,0.001389900004141964
8,0.8,0.0018694000027608126
8,0.8,0.0014094999933149666
8,0.8,0.0013655000075232238
8,0.8,0.00170159999106545
8,0.8,0.001341900002444163
8,1.0,0.0067783000122290105
8,1.0,0.0016257999959634617
8,1.0,0.0018183000065619126
8,1.0,0.0014986000023782253
8,1.0,0.001489899994339794
8,1.0,0.001491100003477186
8,1.0,0.001495700009400025
8,1.0,0.001486899986048229
8,1.0,0.0014931999903637916
8,1.0,0.002019999999902211
16,0.1,0.0002334000018890947
16,0.1,0.0012200000055599958
16,0.1,0.000486999997519888
16,0.1,0.0004259999986970797
16,0.1,0.000378099997760728
16,0.1,0.00038240000139921904
16,0.1,0.000501799993799068
16,0.1,0.00035480000951793045
16,0.1,0.0013703999866265804
16,0.1,0.000850900003570132
16,0.2,0.0016125999973155558
16,0.2,0.0015409000043291599
16,0.2,0.0015041000006021932
16,0.2,0.0020487000001594424
16,0.2,0.001847099993028678
16,0.2,0.0019425999926170334
16,0.2,0.0016175000055227429
16,0.2,0.0012520000018412247
16,0.2,0.0018534000118961558
16,0.2,0.0017537999956402928
16,0.4,0.00254539999878034
16,0.4,0.002954600000521168
16,0.4,0.006695499992929399
16,0.4,0.0029061000095680356
16,0.4,0.0025907999952323735
16,0.4,0.00283800000033807
16,0.4,0.026394500004244037
16,0.4,0.0030049000051803887
16,0.4,0.002748099999735132
16,0.4,0.00266169999667909
16,0.6,0.0036880999978166074
16,0.6,0.0037493999989237636
16,0.6,0.0037900000024819747
16,0.6,0.0037439000006997958
16,0.6,0.003745100009837188
16,0.6,0.0036557999992510304
16,0.6,0.003355699998792261
16,0.6,0.0033700999920256436
16,0.6,0.0035287000064272434
16,0.6,0.004010999997262843
16,0.8,0.004368699999758974
16,0.8,0.004317900005844422
16,0.8,0.004478300004848279
16,0.8,0.004455699992831796
16,0.8,0.0043634000030579045
